_raw,_time,host,source,sourcetype,index,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_noiseFloor_5GHz"", ""site"": ""RAW_site1"", ""value"": -94.67}",2019-01-17T06:26:05.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""ethThroughput_RX"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:05.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_load_TX_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.11}",2019-01-17T06:26:05.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.64}",2019-01-17T06:26:05.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_load_RX_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.03}",2019-01-17T06:26:05.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_noiseFloor_2.4GHz"", ""site"": ""RAW_site1"", ""value"": -83.33}",2019-01-17T06:26:04.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""ethThroughputWLC"", ""site"": ""RAW_site1"", ""value"": 1.01}",2019-01-17T06:26:04.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""clientCount:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 0}",2019-01-17T06:26:04.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 6.23}",2019-01-17T06:26:04.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""clientCount"", ""site"": ""RAW_site1"", ""value"": 0.67}",2019-01-17T06:26:03.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""clientCount_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.66}",2019-01-17T06:26:03.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Avg"", ""kpi"": ""rf_probeRate"", ""site"": ""RAW_site1"", ""value"": 79.67}",2019-01-17T06:26:03.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""ethThroughputWLC_TX"", ""site"": ""RAW_site1"", ""value"": 2.37}",2019-01-17T06:26:02.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""ethThroughput_RX"", ""site"": ""RAW_site1"", ""value"": 0.03}",2019-01-17T06:26:02.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""ethThroughputWLC"", ""site"": ""RAW_site1"", ""value"": 215.6}",2019-01-17T06:26:02.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""clientCount_5GHz_band_1"", ""site"": ""RAW_site1"", ""value"": 114}",2019-01-17T06:26:02.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""clientCount_5GHz:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 26}",2019-01-17T06:26:02.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""clientCount:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 6}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""ethThroughputWLC_RX"", ""site"": ""RAW_site1"", ""value"": 213.5}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""ethThroughput"", ""site"": ""RAW_site1"", ""value"": 0.04}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""clientCount"", ""site"": ""RAW_site1"", ""value"": 144}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""*RAW_site1_tower_Sum"", ""kpi"": ""clientCount_5GHz"", ""site"": ""RAW_site1"", ""value"": 142}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-15.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-16.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-09.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 8.63}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-12.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 50.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-19.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 12.94}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-13.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-13.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 4.71}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 11.76}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-10.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-10.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.78}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-10.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 1.96}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-12.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 23.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-12.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 30.98}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-12.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-17.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-19.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-12.site1"", ""kpi"": ""rf_load_RX_5GHz"", ""site"": ""RAW_site1"", ""value"": 7}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-12.site1"", ""kpi"": ""rf_load_TX_5GHz"", ""site"": ""RAW_site1"", ""value"": 23}",2019-01-17T06:26:01.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-16.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 1.96}",2019-01-17T06:25:59.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-12.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:59.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-16.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 2.75}",2019-01-17T06:25:58.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-18.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 20.0}",2019-01-17T06:25:58.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-09.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:58.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:57.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:57.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:57.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-10.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 15.0}",2019-01-17T06:25:54.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-10.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 61.96}",2019-01-17T06:25:53.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-11.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.78}",2019-01-17T06:25:53.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-11.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:53.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-10.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:53.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-10.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 6.67}",2019-01-17T06:25:52.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-17.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:52.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 8.63}",2019-01-17T06:25:52.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 20.78}",2019-01-17T06:25:52.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-08.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:52.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-10.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:51.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-18.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:51.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-18.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 11.76}",2019-01-17T06:25:51.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-19.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:50.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-13.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-13.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 9.8}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-18.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 6.67}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-13.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:49.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-09.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:48.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-12.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:48.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-15.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:47.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-15.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.78}",2019-01-17T06:25:47.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-15.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 25.88}",2019-01-17T06:25:47.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-18.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:47.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:46.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-11.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:46.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-11.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:46.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:45.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:45.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:45.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-19.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:45.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-18.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 5.88}",2019-01-17T06:25:44.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-19.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:44.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:44.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:44.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 3.92}",2019-01-17T06:25:44.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""clientCount_5GHz:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 1}",2019-01-17T06:25:43.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""clientCount:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 1}",2019-01-17T06:25:42.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""clientCount"", ""site"": ""RAW_site1"", ""value"": 1}",2019-01-17T06:25:42.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-17.site1"", ""kpi"": ""clientCount_5GHz"", ""site"": ""RAW_site1"", ""value"": 1}",2019-01-17T06:25:41.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-16.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 3.92}",2019-01-17T06:25:41.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-18.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:41.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-18.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 5.88}",2019-01-17T06:25:41.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP17-18.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:41.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:40.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-11.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 13.73}",2019-01-17T06:25:40.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 13.73}",2019-01-17T06:25:40.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP20-08.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:39.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP20-08.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 31.76}",2019-01-17T06:25:39.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:39.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 6.67}",2019-01-17T06:25:39.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:38.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:38.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-15.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:38.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP19-08.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:38.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP19-08.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:38.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP17-09.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:25:37.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP17-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 54.9}",2019-01-17T06:25:37.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-01.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 14.0}",2019-01-17T06:25:37.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:37.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-11.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:37.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-15.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 5.0}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-09.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.78}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-09.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 6.67}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-16.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 10.0}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-01.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 14.0}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-01.site1"", ""kpi"": ""clientCount_5GHz:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 2}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-01.site1"", ""kpi"": ""clientCount:RAW Guest"", ""site"": ""RAW_site1"", ""value"": 2}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-01.site1"", ""kpi"": ""clientCount"", ""site"": ""RAW_site1"", ""value"": 2}",2019-01-17T06:25:36.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-01.site1"", ""kpi"": ""clientCount_5GHz"", ""site"": ""RAW_site1"", ""value"": 2}",2019-01-17T06:25:35.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-14.site1"", ""kpi"": ""rf_channelUtilization_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 7.84}",2019-01-17T06:25:35.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
